,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
beta[311],-0.001,0.014,-0.028,0.027,0.0,0.0,3984.0,1908.0,1.0
beta[312],0.0,0.014,-0.028,0.027,0.0,0.0,3437.0,2046.0,1.0
beta[313],0.001,0.015,-0.027,0.03,0.0,0.0,2088.0,1514.0,1.01
beta[314],0.001,0.014,-0.028,0.027,0.0,0.0,3796.0,2048.0,1.0
beta[315],-0.002,0.014,-0.03,0.025,0.0,0.0,3538.0,1858.0,1.0
beta[316],-0.001,0.014,-0.026,0.028,0.0,0.0,3269.0,1900.0,1.0
beta[317],-0.004,0.014,-0.033,0.022,0.0,0.0,2934.0,1754.0,1.0
beta[318],0.001,0.014,-0.025,0.029,0.0,0.0,3753.0,2156.0,1.0
beta[319],-0.001,0.013,-0.026,0.026,0.0,0.0,4403.0,2048.0,1.0
beta[320],-0.002,0.013,-0.029,0.023,0.0,0.0,3684.0,2106.0,1.0
beta[321],0.005,0.015,-0.022,0.038,0.0,0.0,3471.0,1902.0,1.0
beta[322],0.001,0.013,-0.023,0.028,0.0,0.0,2979.0,1949.0,1.0
beta[323],0.001,0.014,-0.027,0.028,0.0,0.0,3658.0,1574.0,1.0
beta[324],-0.001,0.013,-0.025,0.027,0.0,0.0,3547.0,1919.0,1.0
beta[325],0.003,0.014,-0.023,0.031,0.0,0.0,3578.0,2061.0,1.0
beta[326],0.001,0.013,-0.026,0.029,0.0,0.0,3078.0,1652.0,1.0
beta[327],-0.004,0.014,-0.033,0.021,0.0,0.0,3319.0,2082.0,1.0
beta[328],-0.001,0.013,-0.029,0.023,0.0,0.0,3728.0,1908.0,1.0
beta[329],-0.007,0.014,-0.038,0.016,0.0,0.0,3888.0,2370.0,1.0
beta[330],0.003,0.013,-0.022,0.03,0.0,0.0,3927.0,1776.0,1.0
beta[331],-0.001,0.013,-0.026,0.027,0.0,0.0,2870.0,1645.0,1.0
beta[332],0.002,0.014,-0.024,0.029,0.0,0.0,3696.0,2197.0,1.0
beta[333],-0.002,0.014,-0.028,0.025,0.0,0.0,4367.0,1801.0,1.0
beta[334],-0.005,0.014,-0.035,0.021,0.0,0.0,3270.0,2044.0,1.0
beta[335],-0.006,0.015,-0.036,0.02,0.0,0.0,3367.0,2036.0,1.0
beta[336],-0.0,0.014,-0.028,0.026,0.0,0.0,3945.0,2010.0,1.01
beta[337],0.002,0.014,-0.024,0.031,0.0,0.0,3932.0,2129.0,1.0
beta[338],-0.004,0.014,-0.031,0.024,0.0,0.0,3459.0,1867.0,1.0
beta[339],0.003,0.014,-0.022,0.031,0.0,0.0,3509.0,1866.0,1.0
beta[340],0.003,0.014,-0.023,0.031,0.0,0.0,3815.0,1936.0,1.0
beta[341],-0.006,0.014,-0.034,0.02,0.0,0.0,3576.0,2259.0,1.0
beta[342],-0.002,0.013,-0.028,0.024,0.0,0.0,3398.0,1832.0,1.0
beta[343],-0.003,0.014,-0.033,0.022,0.0,0.0,4138.0,2184.0,1.0
beta[344],0.001,0.014,-0.024,0.03,0.0,0.0,3822.0,1799.0,1.0
beta[345],0.01,0.016,-0.018,0.041,0.0,0.0,2948.0,1485.0,1.0
beta[346],0.01,0.016,-0.015,0.042,0.0,0.0,3141.0,2351.0,1.0
beta[347],0.002,0.013,-0.025,0.029,0.0,0.0,4017.0,1939.0,1.0
beta[348],0.001,0.014,-0.025,0.029,0.0,0.0,3813.0,2234.0,1.0
beta[349],0.007,0.014,-0.018,0.036,0.0,0.0,3153.0,1907.0,1.0
beta[350],0.003,0.014,-0.024,0.031,0.0,0.0,3613.0,1831.0,1.0
beta[351],0.006,0.015,-0.022,0.035,0.0,0.0,3045.0,1814.0,1.0
beta[352],-0.005,0.014,-0.034,0.02,0.0,0.0,3732.0,2092.0,1.0
beta[353],0.003,0.014,-0.025,0.029,0.0,0.0,4198.0,2276.0,1.0
beta[354],-0.001,0.014,-0.029,0.026,0.0,0.0,4608.0,2241.0,1.0
beta[355],-0.001,0.014,-0.028,0.025,0.0,0.0,3987.0,2156.0,1.0
beta[356],0.008,0.015,-0.017,0.041,0.0,0.0,3609.0,2010.0,1.0
beta[357],0.003,0.015,-0.027,0.032,0.0,0.0,4495.0,2035.0,1.01
beta[358],0.007,0.015,-0.021,0.037,0.0,0.0,3383.0,1959.0,1.0
beta[359],0.005,0.014,-0.019,0.036,0.0,0.0,3306.0,1859.0,1.0
beta[360],-0.0,0.013,-0.024,0.028,0.0,0.0,3163.0,2041.0,1.0
beta[361],-0.001,0.013,-0.026,0.024,0.0,0.0,3122.0,1817.0,1.0
beta[362],-0.006,0.015,-0.038,0.019,0.0,0.0,3155.0,1641.0,1.0
beta[363],0.005,0.015,-0.021,0.035,0.0,0.0,3758.0,1726.0,1.0
beta[364],0.002,0.014,-0.025,0.03,0.0,0.0,4020.0,2183.0,1.0
beta[365],0.006,0.015,-0.019,0.039,0.0,0.0,3134.0,1913.0,1.0
beta[366],-0.008,0.015,-0.038,0.019,0.0,0.0,3212.0,1937.0,1.01
beta[367],0.006,0.015,-0.019,0.038,0.0,0.0,3908.0,2050.0,1.0
beta[368],-0.004,0.014,-0.032,0.022,0.0,0.0,3852.0,2013.0,1.0
beta[369],-0.012,0.017,-0.046,0.016,0.0,0.0,3082.0,2047.0,1.0
beta[370],0.001,0.012,-0.022,0.026,0.0,0.0,4041.0,2087.0,1.0
beta[371],-0.0,0.013,-0.026,0.024,0.0,0.0,3461.0,2315.0,1.0
beta[372],0.0,0.013,-0.025,0.026,0.0,0.0,3658.0,1927.0,1.0
beta[373],-0.005,0.014,-0.035,0.018,0.0,0.0,3628.0,2045.0,1.0
beta[374],-0.013,0.018,-0.052,0.015,0.0,0.0,2400.0,1864.0,1.0
beta[375],-0.005,0.013,-0.033,0.018,0.0,0.0,3797.0,2144.0,1.0
beta[376],-0.012,0.017,-0.047,0.014,0.0,0.0,3352.0,2136.0,1.01
beta[377],-0.0,0.014,-0.03,0.026,0.0,0.0,3489.0,1846.0,1.0
beta[378],0.006,0.015,-0.02,0.038,0.0,0.0,3578.0,2239.0,1.0
beta[379],-0.001,0.013,-0.029,0.025,0.0,0.0,3644.0,1860.0,1.0
beta[380],-0.004,0.013,-0.028,0.022,0.0,0.0,3027.0,2181.0,1.0
beta[381],-0.003,0.013,-0.028,0.023,0.0,0.0,3862.0,2170.0,1.0
beta[382],0.003,0.013,-0.023,0.029,0.0,0.0,3865.0,2432.0,1.0
beta[383],0.005,0.013,-0.02,0.031,0.0,0.0,3769.0,2279.0,1.0
beta[384],-0.004,0.014,-0.035,0.02,0.0,0.0,4037.0,1848.0,1.0
beta[385],-0.003,0.014,-0.033,0.023,0.0,0.0,3880.0,1992.0,1.0
beta[386],-0.006,0.015,-0.037,0.02,0.0,0.0,3204.0,2078.0,1.0
beta[387],-0.004,0.013,-0.031,0.02,0.0,0.0,3525.0,2007.0,1.0
beta[388],-0.004,0.013,-0.032,0.02,0.0,0.0,3643.0,1893.0,1.0
beta[389],-0.001,0.014,-0.03,0.025,0.0,0.0,4115.0,1934.0,1.0
beta[390],-0.008,0.016,-0.043,0.019,0.0,0.0,3269.0,1552.0,1.0
beta[391],-0.009,0.016,-0.043,0.016,0.0,0.0,3529.0,1919.0,1.0
beta[392],-0.014,0.018,-0.052,0.014,0.0,0.0,2944.0,1832.0,1.0
beta[393],-0.008,0.015,-0.04,0.017,0.0,0.0,3363.0,2023.0,1.0
beta[394],-0.002,0.013,-0.028,0.023,0.0,0.0,3632.0,1845.0,1.0
beta[395],-0.003,0.013,-0.029,0.023,0.0,0.0,3885.0,2135.0,1.0
beta[396],-0.002,0.014,-0.03,0.025,0.0,0.0,2526.0,1498.0,1.0
beta[397],-0.007,0.015,-0.039,0.018,0.0,0.0,2802.0,1406.0,1.0
beta[398],-0.0,0.012,-0.025,0.023,0.0,0.0,4053.0,2068.0,1.0
beta[399],0.003,0.015,-0.025,0.032,0.0,0.0,3393.0,1719.0,1.0
beta[400],-0.004,0.013,-0.03,0.019,0.0,0.0,3166.0,2237.0,1.0
beta[401],0.001,0.013,-0.025,0.027,0.0,0.0,3339.0,1985.0,1.01
beta[402],-0.005,0.015,-0.036,0.02,0.0,0.0,3409.0,2085.0,1.01
beta[403],-0.003,0.014,-0.032,0.021,0.0,0.0,4407.0,2392.0,1.0
beta[404],-0.007,0.015,-0.037,0.019,0.0,0.0,3170.0,2156.0,1.0
beta[405],0.001,0.013,-0.024,0.028,0.0,0.0,4280.0,2212.0,1.0
beta[406],0.005,0.014,-0.02,0.031,0.0,0.0,3565.0,2208.0,1.0
beta[407],-0.003,0.013,-0.028,0.023,0.0,0.0,3825.0,2504.0,1.0
beta[408],0.003,0.013,-0.021,0.029,0.0,0.0,4000.0,2214.0,1.0
beta[409],-0.0,0.013,-0.024,0.026,0.0,0.0,4161.0,2082.0,1.0
beta[410],0.002,0.013,-0.025,0.027,0.0,0.0,3641.0,1895.0,1.0
beta[411],-0.003,0.014,-0.033,0.021,0.0,0.0,3306.0,2236.0,1.0
beta[412],-0.004,0.014,-0.032,0.022,0.0,0.0,4135.0,1842.0,1.0
beta[413],-0.002,0.013,-0.026,0.024,0.0,0.0,3688.0,2179.0,1.0
beta[414],-0.005,0.014,-0.034,0.018,0.0,0.0,3867.0,2113.0,1.01
beta[415],-0.001,0.013,-0.026,0.024,0.0,0.0,3507.0,2296.0,1.0
beta[416],-0.009,0.016,-0.04,0.017,0.0,0.0,2684.0,1432.0,1.0
beta[417],-0.002,0.012,-0.028,0.022,0.0,0.0,3356.0,2063.0,1.0
beta[418],-0.003,0.013,-0.03,0.02,0.0,0.0,4275.0,2371.0,1.0
beta[419],-0.0,0.012,-0.025,0.024,0.0,0.0,3902.0,2247.0,1.0
beta[420],-0.01,0.015,-0.042,0.016,0.0,0.0,3098.0,2268.0,1.0
beta[421],0.002,0.013,-0.023,0.03,0.0,0.0,3947.0,2180.0,1.0
beta[422],-0.019,0.021,-0.061,0.013,0.0,0.0,2647.0,1817.0,1.0
beta[423],-0.007,0.014,-0.035,0.016,0.0,0.0,3370.0,2165.0,1.0
beta[424],-0.007,0.015,-0.036,0.02,0.0,0.0,3214.0,2124.0,1.0
beta[425],0.004,0.013,-0.019,0.031,0.0,0.0,4297.0,2070.0,1.0
beta[426],-0.008,0.016,-0.041,0.02,0.0,0.0,2590.0,1625.0,1.0
beta[427],0.001,0.013,-0.025,0.026,0.0,0.0,3818.0,1862.0,1.0
beta[428],-0.01,0.016,-0.043,0.016,0.0,0.0,3208.0,1957.0,1.0
beta[429],-0.006,0.014,-0.033,0.02,0.0,0.0,4033.0,2197.0,1.0
beta[430],-0.004,0.014,-0.031,0.026,0.0,0.0,3844.0,1765.0,1.0
beta[431],-0.01,0.017,-0.044,0.018,0.0,0.0,3036.0,2174.0,1.0
beta[432],-0.001,0.013,-0.025,0.027,0.0,0.0,3318.0,1992.0,1.0
beta[433],-0.004,0.013,-0.032,0.021,0.0,0.0,3482.0,2219.0,1.0
beta[434],-0.004,0.014,-0.034,0.021,0.0,0.0,3155.0,1539.0,1.0
beta[435],-0.008,0.015,-0.039,0.017,0.0,0.0,3121.0,1948.0,1.0
beta[436],-0.011,0.017,-0.046,0.017,0.0,0.0,2928.0,1877.0,1.0
beta[437],-0.007,0.015,-0.036,0.018,0.0,0.0,2940.0,1896.0,1.0
beta[438],-0.006,0.014,-0.036,0.018,0.0,0.0,3545.0,2102.0,1.0
beta[439],-0.003,0.014,-0.033,0.021,0.0,0.0,3348.0,2017.0,1.0
beta[440],0.006,0.014,-0.017,0.035,0.0,0.0,3812.0,2047.0,1.0
beta[441],0.002,0.013,-0.022,0.03,0.0,0.0,4108.0,2216.0,1.0
beta[442],0.0,0.014,-0.028,0.026,0.0,0.0,4018.0,2069.0,1.01
beta[443],-0.006,0.015,-0.036,0.02,0.0,0.0,4081.0,2067.0,1.0
beta[444],-0.012,0.017,-0.046,0.015,0.0,0.0,3445.0,1811.0,1.0
beta[445],-0.004,0.014,-0.033,0.021,0.0,0.0,3907.0,2557.0,1.0
beta[446],-0.014,0.019,-0.053,0.014,0.0,0.0,3177.0,1724.0,1.0
beta[447],-0.012,0.017,-0.046,0.017,0.0,0.0,3207.0,2111.0,1.0
beta[448],-0.007,0.015,-0.038,0.018,0.0,0.0,2645.0,1595.0,1.0
beta[449],-0.004,0.013,-0.03,0.018,0.0,0.0,4684.0,2118.0,1.0
beta[450],-0.009,0.016,-0.041,0.017,0.0,0.0,3289.0,1973.0,1.0
beta[451],-0.006,0.016,-0.04,0.021,0.0,0.0,3364.0,1731.0,1.0
beta[452],-0.006,0.014,-0.037,0.019,0.0,0.0,4105.0,2189.0,1.0
beta[453],-0.002,0.013,-0.029,0.023,0.0,0.0,3075.0,1675.0,1.0
beta[454],-0.003,0.013,-0.03,0.021,0.0,0.0,3287.0,1633.0,1.0
beta[455],-0.001,0.014,-0.028,0.025,0.0,0.0,3831.0,2229.0,1.0
beta[456],0.002,0.013,-0.023,0.029,0.0,0.0,4096.0,2199.0,1.0
beta[457],-0.0,0.012,-0.024,0.023,0.0,0.0,3336.0,2227.0,1.0
beta[458],-0.0,0.013,-0.025,0.026,0.0,0.0,3747.0,1832.0,1.0
beta[459],-0.007,0.015,-0.039,0.017,0.0,0.0,3120.0,1691.0,1.0
beta[460],0.002,0.014,-0.022,0.031,0.0,0.0,3563.0,2219.0,1.0
beta[461],0.006,0.015,-0.02,0.038,0.0,0.0,3087.0,1943.0,1.0
beta[462],0.004,0.014,-0.02,0.033,0.0,0.0,3532.0,1944.0,1.0
beta[463],-0.001,0.013,-0.026,0.025,0.0,0.0,3572.0,2311.0,1.0
beta[464],0.003,0.013,-0.021,0.032,0.0,0.0,3836.0,2271.0,1.0
beta[465],-0.003,0.014,-0.03,0.025,0.0,0.0,3926.0,2121.0,1.0
beta[466],-0.005,0.014,-0.033,0.021,0.0,0.0,4075.0,2170.0,1.0
beta[467],-0.012,0.018,-0.049,0.016,0.0,0.0,3299.0,2109.0,1.0
beta[468],-0.006,0.014,-0.034,0.021,0.0,0.0,3543.0,1815.0,1.0
beta[469],-0.001,0.014,-0.027,0.026,0.0,0.0,3330.0,1945.0,1.0
beta[470],-0.008,0.015,-0.042,0.016,0.0,0.0,3618.0,2030.0,1.0
beta[471],-0.003,0.013,-0.029,0.022,0.0,0.0,3438.0,2324.0,1.0
beta[472],0.002,0.013,-0.022,0.029,0.0,0.0,3848.0,1817.0,1.0
beta[473],-0.006,0.015,-0.035,0.022,0.0,0.0,3234.0,1828.0,1.0
beta[474],0.003,0.013,-0.021,0.03,0.0,0.0,3974.0,2176.0,1.0
beta[475],-0.003,0.013,-0.03,0.022,0.0,0.0,2945.0,1851.0,1.0
beta[476],-0.001,0.013,-0.029,0.023,0.0,0.0,3685.0,1783.0,1.0
beta[477],0.018,0.019,-0.009,0.057,0.0,0.0,2984.0,2221.0,1.0
beta[478],0.011,0.016,-0.015,0.047,0.0,0.0,2893.0,1876.0,1.0
beta[479],0.011,0.017,-0.017,0.046,0.0,0.0,3087.0,1776.0,1.0
beta[480],-0.003,0.013,-0.032,0.02,0.0,0.0,3766.0,2218.0,1.0
beta[481],0.002,0.013,-0.02,0.03,0.0,0.0,3633.0,1904.0,1.0
beta[482],-0.002,0.013,-0.028,0.022,0.0,0.0,4060.0,2163.0,1.0
beta[483],-0.003,0.014,-0.032,0.023,0.0,0.0,3275.0,1630.0,1.0
beta[484],-0.004,0.014,-0.031,0.023,0.0,0.0,3796.0,2053.0,1.0
beta[485],0.001,0.013,-0.024,0.026,0.0,0.0,4161.0,2371.0,1.0
beta[486],0.011,0.017,-0.019,0.043,0.0,0.0,3432.0,2368.0,1.0
beta[487],-0.01,0.016,-0.043,0.016,0.0,0.0,2882.0,1851.0,1.0
beta[488],-0.001,0.014,-0.028,0.027,0.0,0.0,2993.0,1632.0,1.0
beta[489],-0.003,0.013,-0.03,0.022,0.0,0.0,3507.0,1966.0,1.0
beta[490],0.003,0.014,-0.023,0.032,0.0,0.0,3420.0,2083.0,1.0
beta[491],-0.01,0.016,-0.043,0.017,0.0,0.0,3524.0,2375.0,1.0
beta[492],0.004,0.015,-0.021,0.037,0.0,0.0,3309.0,1607.0,1.0
beta[493],-0.006,0.015,-0.037,0.02,0.0,0.0,3996.0,2151.0,1.0
beta[494],0.002,0.015,-0.027,0.031,0.0,0.0,3259.0,1592.0,1.0
beta[495],-0.006,0.015,-0.037,0.019,0.0,0.0,3662.0,2076.0,1.0
beta[496],-0.004,0.014,-0.031,0.025,0.0,0.0,2930.0,1782.0,1.0
beta[497],-0.005,0.014,-0.035,0.02,0.0,0.0,2863.0,1629.0,1.0
beta[498],-0.006,0.013,-0.035,0.017,0.0,0.0,3283.0,1642.0,1.0
beta[499],-0.002,0.013,-0.029,0.023,0.0,0.0,3856.0,2256.0,1.0
beta[500],0.001,0.013,-0.024,0.026,0.0,0.0,3485.0,1845.0,1.0
beta[501],-0.002,0.013,-0.029,0.023,0.0,0.0,3621.0,2033.0,1.0
beta[502],-0.0,0.013,-0.025,0.028,0.0,0.0,3859.0,2200.0,1.0
beta[503],-0.006,0.015,-0.034,0.021,0.0,0.0,3155.0,1577.0,1.0
beta[504],-0.005,0.014,-0.031,0.022,0.0,0.0,3570.0,1976.0,1.0
beta[505],-0.003,0.014,-0.032,0.022,0.0,0.0,2834.0,1912.0,1.0
beta[506],-0.001,0.013,-0.027,0.024,0.0,0.0,3528.0,1507.0,1.0
beta[507],-0.01,0.016,-0.043,0.018,0.0,0.0,3945.0,1855.0,1.0
beta[508],-0.017,0.02,-0.058,0.011,0.0,0.0,2082.0,1570.0,1.0
beta[509],-0.001,0.013,-0.028,0.024,0.0,0.0,3991.0,2112.0,1.0
beta[510],-0.006,0.015,-0.036,0.021,0.0,0.0,3221.0,2246.0,1.0
beta[511],-0.001,0.012,-0.025,0.023,0.0,0.0,3530.0,1974.0,1.0
beta[512],0.004,0.013,-0.019,0.032,0.0,0.0,3891.0,1537.0,1.0
beta[513],0.002,0.013,-0.022,0.028,0.0,0.0,3419.0,1660.0,1.0
beta[514],0.001,0.013,-0.023,0.026,0.0,0.0,3765.0,2645.0,1.0
beta[515],0.006,0.014,-0.019,0.036,0.0,0.0,3598.0,1650.0,1.0
beta[516],-0.0,0.013,-0.026,0.026,0.0,0.0,4218.0,1915.0,1.0
beta[517],0.004,0.014,-0.02,0.032,0.0,0.0,3280.0,2096.0,1.0
beta[518],-0.006,0.014,-0.036,0.017,0.0,0.0,3945.0,2400.0,1.0
beta[519],-0.007,0.014,-0.035,0.019,0.0,0.0,3165.0,1817.0,1.0
beta[520],0.001,0.014,-0.025,0.03,0.0,0.0,3574.0,2045.0,1.0
beta[521],-0.002,0.013,-0.028,0.023,0.0,0.0,3650.0,1953.0,1.0
beta[522],0.004,0.014,-0.024,0.031,0.0,0.0,3517.0,2055.0,1.0
beta[523],-0.004,0.014,-0.033,0.02,0.0,0.0,4168.0,2233.0,1.0
beta[524],-0.01,0.015,-0.041,0.015,0.0,0.0,2678.0,1549.0,1.0
beta[525],-0.002,0.013,-0.027,0.024,0.0,0.0,3528.0,1959.0,1.0
beta[526],-0.001,0.013,-0.029,0.022,0.0,0.0,3878.0,2032.0,1.0
beta[527],-0.001,0.013,-0.026,0.024,0.0,0.0,3194.0,2052.0,1.0
beta[528],-0.004,0.014,-0.032,0.021,0.0,0.0,3510.0,1738.0,1.0
beta[529],-0.002,0.013,-0.03,0.024,0.0,0.0,3794.0,2061.0,1.0
beta[530],0.001,0.014,-0.027,0.027,0.0,0.0,3318.0,2123.0,1.0
beta[531],0.009,0.015,-0.016,0.041,0.0,0.0,3329.0,2106.0,1.0
beta[532],-0.019,0.021,-0.062,0.012,0.0,0.0,3186.0,2150.0,1.0
beta[533],-0.005,0.014,-0.034,0.02,0.0,0.0,2690.0,1660.0,1.0
beta[534],-0.003,0.014,-0.032,0.021,0.0,0.0,3497.0,1773.0,1.0
beta[535],-0.001,0.013,-0.028,0.024,0.0,0.0,3965.0,1766.0,1.0
beta[536],0.001,0.013,-0.022,0.027,0.0,0.0,3727.0,2121.0,1.0
beta[537],-0.005,0.015,-0.036,0.02,0.0,0.0,3281.0,2287.0,1.0
beta[538],-0.0,0.013,-0.028,0.024,0.0,0.0,3343.0,1930.0,1.0
beta[539],-0.006,0.014,-0.034,0.02,0.0,0.0,3268.0,1852.0,1.0
beta[540],-0.007,0.015,-0.039,0.017,0.0,0.0,3715.0,2182.0,1.0
beta[541],0.004,0.014,-0.021,0.032,0.0,0.0,3054.0,1937.0,1.0
beta[542],-0.005,0.014,-0.033,0.02,0.0,0.0,4106.0,2242.0,1.0
beta[543],-0.005,0.014,-0.036,0.017,0.0,0.0,3595.0,2077.0,1.0
beta[544],-0.001,0.014,-0.027,0.026,0.0,0.0,3658.0,1889.0,1.0
beta[545],-0.002,0.014,-0.029,0.024,0.0,0.0,4152.0,2179.0,1.0
beta[546],-0.004,0.014,-0.031,0.021,0.0,0.0,3404.0,1632.0,1.0
beta[547],0.008,0.016,-0.017,0.044,0.0,0.0,3251.0,1687.0,1.0
beta[548],-0.016,0.02,-0.056,0.014,0.0,0.0,2920.0,1769.0,1.0
beta[549],-0.004,0.013,-0.031,0.02,0.0,0.0,3767.0,2282.0,1.0
beta[550],0.002,0.012,-0.022,0.027,0.0,0.0,3488.0,2206.0,1.0
beta[551],-0.002,0.013,-0.027,0.023,0.0,0.0,3837.0,1785.0,1.0
beta[552],0.002,0.013,-0.022,0.031,0.0,0.0,2610.0,1522.0,1.0
beta[553],-0.003,0.013,-0.03,0.021,0.0,0.0,4917.0,2246.0,1.0
beta[554],-0.004,0.014,-0.033,0.023,0.0,0.0,2829.0,1277.0,1.0
beta[555],0.0,0.013,-0.025,0.026,0.0,0.0,3636.0,1779.0,1.0
beta[556],-0.002,0.013,-0.029,0.024,0.0,0.0,3845.0,1769.0,1.0
beta[557],-0.002,0.014,-0.031,0.023,0.0,0.0,4332.0,1918.0,1.0
beta[558],0.001,0.013,-0.025,0.027,0.0,0.0,4224.0,2459.0,1.0
beta[559],0.004,0.014,-0.021,0.033,0.0,0.0,3580.0,1862.0,1.0
beta[560],-0.001,0.013,-0.026,0.025,0.0,0.0,3051.0,1940.0,1.01
beta[561],-0.002,0.013,-0.029,0.022,0.0,0.0,4484.0,2036.0,1.0
beta[562],0.001,0.013,-0.026,0.026,0.0,0.0,2982.0,1858.0,1.0
beta[563],-0.0,0.013,-0.025,0.025,0.0,0.0,4431.0,2283.0,1.0
beta[564],-0.003,0.013,-0.031,0.02,0.0,0.0,3374.0,2184.0,1.0
beta[565],-0.002,0.014,-0.032,0.024,0.0,0.0,3153.0,1798.0,1.0
beta[566],-0.007,0.014,-0.037,0.018,0.0,0.0,3291.0,2277.0,1.0
beta[567],0.003,0.013,-0.019,0.031,0.0,0.0,3334.0,2089.0,1.0
beta[568],-0.003,0.013,-0.029,0.021,0.0,0.0,3370.0,2128.0,1.0
beta[569],-0.002,0.014,-0.029,0.025,0.0,0.0,4081.0,2248.0,1.0
beta[570],-0.005,0.014,-0.035,0.022,0.0,0.0,3861.0,1932.0,1.0
beta[571],-0.006,0.015,-0.037,0.022,0.0,0.0,3615.0,2051.0,1.0
beta[572],-0.01,0.016,-0.044,0.017,0.0,0.0,2672.0,1796.0,1.0
beta[573],-0.011,0.017,-0.045,0.017,0.0,0.0,3409.0,1989.0,1.0
beta[574],0.006,0.014,-0.019,0.038,0.0,0.0,4078.0,2208.0,1.0
beta[575],-0.009,0.016,-0.042,0.017,0.0,0.0,3050.0,1632.0,1.0
beta[576],-0.004,0.013,-0.03,0.021,0.0,0.0,3799.0,2027.0,1.0
beta[577],-0.004,0.014,-0.03,0.023,0.0,0.0,3302.0,2104.0,1.0
beta[578],-0.007,0.014,-0.036,0.017,0.0,0.0,3247.0,2116.0,1.0
beta[579],0.001,0.013,-0.025,0.026,0.0,0.0,2767.0,1873.0,1.0
beta[580],-0.004,0.013,-0.03,0.021,0.0,0.0,3506.0,2216.0,1.0
beta[581],0.003,0.013,-0.021,0.031,0.0,0.0,3432.0,1798.0,1.0
beta[582],0.002,0.014,-0.024,0.031,0.0,0.0,3466.0,1940.0,1.0
beta[583],0.002,0.014,-0.026,0.029,0.0,0.0,2989.0,1631.0,1.0
beta[584],-0.001,0.013,-0.028,0.024,0.0,0.0,4940.0,2631.0,1.0
beta[585],0.0,0.013,-0.027,0.024,0.0,0.0,3310.0,2101.0,1.0
beta[586],0.006,0.014,-0.019,0.037,0.0,0.0,3771.0,2247.0,1.0
beta[587],0.012,0.017,-0.014,0.047,0.0,0.0,2652.0,2074.0,1.0
beta[588],-0.003,0.014,-0.03,0.025,0.0,0.0,3260.0,1717.0,1.0
beta[589],0.001,0.013,-0.024,0.027,0.0,0.0,3948.0,1974.0,1.0
beta[590],-0.003,0.014,-0.031,0.023,0.0,0.0,3509.0,1524.0,1.01
beta[591],-0.007,0.015,-0.038,0.019,0.0,0.0,3575.0,2069.0,1.0
beta[592],-0.009,0.016,-0.042,0.016,0.0,0.0,3069.0,1959.0,1.0
beta[593],-0.0,0.013,-0.025,0.025,0.0,0.0,4374.0,2275.0,1.0
beta[594],-0.001,0.013,-0.027,0.024,0.0,0.0,4223.0,2367.0,1.0
beta[595],0.004,0.013,-0.021,0.031,0.0,0.0,3095.0,1675.0,1.01
beta[596],-0.005,0.014,-0.034,0.018,0.0,0.0,3696.0,2425.0,1.0
beta[597],-0.005,0.014,-0.032,0.021,0.0,0.0,3659.0,2021.0,1.0
beta[598],-0.0,0.012,-0.026,0.023,0.0,0.0,4153.0,2190.0,1.0
beta[599],0.001,0.013,-0.023,0.028,0.0,0.0,3222.0,2045.0,1.0
beta[600],-0.009,0.015,-0.042,0.015,0.0,0.0,2779.0,1677.0,1.0
beta[601],0.006,0.014,-0.019,0.035,0.0,0.0,3211.0,2217.0,1.0
beta[602],-0.027,0.025,-0.075,0.013,0.001,0.0,2387.0,1960.0,1.0
beta[603],-0.003,0.013,-0.031,0.019,0.0,0.0,3680.0,2455.0,1.0
beta[604],-0.009,0.014,-0.037,0.016,0.0,0.0,2957.0,1942.0,1.0
beta[605],-0.006,0.014,-0.035,0.018,0.0,0.0,3591.0,1990.0,1.0
beta[606],0.003,0.014,-0.023,0.032,0.0,0.0,4009.0,2124.0,1.0
beta[607],-0.0,0.013,-0.028,0.024,0.0,0.0,3413.0,2039.0,1.0
beta[608],-0.007,0.015,-0.037,0.021,0.0,0.0,3328.0,2150.0,1.0
beta[609],-0.001,0.013,-0.027,0.025,0.0,0.0,3543.0,1880.0,1.0
beta[610],-0.004,0.014,-0.033,0.021,0.0,0.0,2791.0,1870.0,1.0
beta[611],-0.006,0.014,-0.034,0.019,0.0,0.0,2833.0,1908.0,1.0
beta[612],-0.004,0.013,-0.032,0.02,0.0,0.0,3841.0,2114.0,1.0
beta[613],-0.012,0.017,-0.047,0.014,0.0,0.0,3152.0,1923.0,1.0
beta[614],-0.007,0.015,-0.036,0.021,0.0,0.0,3325.0,1883.0,1.01
beta[615],-0.008,0.014,-0.039,0.016,0.0,0.0,3988.0,2318.0,1.0
beta[616],-0.009,0.016,-0.04,0.02,0.0,0.0,3034.0,1840.0,1.0
beta[617],-0.005,0.014,-0.033,0.021,0.0,0.0,3852.0,2351.0,1.0
beta[618],-0.001,0.013,-0.026,0.024,0.0,0.0,3370.0,2145.0,1.0
beta[619],-0.012,0.017,-0.05,0.015,0.0,0.0,2634.0,1595.0,1.0
beta[620],-0.002,0.013,-0.027,0.024,0.0,0.0,3696.0,2081.0,1.0
beta[621],-0.007,0.015,-0.038,0.02,0.0,0.0,2723.0,1550.0,1.0
beta[622],-0.006,0.014,-0.036,0.018,0.0,0.0,3430.0,1702.0,1.0
